neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,neighbourhood_density,Entire home/apt,Private room,Shared room,Hotel room,price_avg
10,41.83394,-87.65269,0,60,41,4,1,28,325,112,79,0,32,1,133.32911392405063
10,41.83422,-87.65329,0,78,41,3,1,28,304,112,79,0,32,1,133.32911392405063
10,41.83433,-87.65222,0,61,41,3,1,28,320,112,79,0,32,1,133.32911392405063
49,41.88306,-87.65131,0,135,30,1,1,205,305,314,222,0,89,3,187.6081081081081
47,41.89077,-87.63555,0,213,2,5,1,17,216,672,569,38,63,2,210.493848857645
57,41.96638,-87.76142,0,365,2,3,1,1,346,83,58,0,25,0,129.3448275862069
41,41.88608,-87.63422,0,103,30,1,1,205,344,366,331,3,31,1,175.2688821752266
41,41.88608,-87.63422,0,171,30,0,0,205,112,366,331,3,31,1,175.2688821752266
49,41.88306,-87.65131,0,112,30,0,0,205,364,314,222,0,89,3,187.6081081081081
49,41.88306,-87.65131,0,218,30,0,0,205,310,314,222,0,89,3,187.6081081081081
41,41.88606,-87.62472,0,112,30,1,1,205,324,366,331,3,31,1,175.2688821752266
76,41.78308,-87.60691,2,39,7,3,1,12,263,83,28,0,55,0,45.49090909090909
62,41.74318,-87.54615,2,18,5,12,2,8,83,20,6,0,14,0,78.5
57,41.9486,-87.74968,0,160,4,4,1,1,7,83,58,0,25,0,129.3448275862069
40,41.92483,-87.72426,0,130,2,1,1,1,80,387,304,0,81,2,159.0559210526316
55,41.82133,-87.60338,2,90,1,0,0,2,99,16,8,0,8,0,60.875
60,42.02119,-87.66411,0,140,3,14,3,1,346,123,69,0,52,2,152.69565217391303
40,41.92637,-87.6877,0,63,3,15,3,1,86,387,304,0,81,2,159.0559210526316
37,41.93431,-87.65392,0,90,1,23,4,21,200,527,394,10,105,18,255.4746192893401
60,42.02145,-87.66578,0,128,3,17,3,1,335,123,69,0,52,2,152.69565217391303
37,41.935,-87.65193,0,89,1,28,4,21,193,527,394,10,105,18,255.4746192893401
7,41.93775,-87.72696,2,69,2,1,1,2,180,146,107,0,34,5,64.08823529411765
41,41.87555,-87.63063,0,313,2,0,0,4,0,366,331,3,31,1,175.2688821752266
41,41.87414,-87.62925,0,313,4,0,0,4,0,366,331,3,31,1,175.2688821752266
32,41.89811,-87.725,0,150,1,2,1,1,79,63,41,0,18,4,107.17073170731707
75,41.89641,-87.66412,2,65,2,1,1,1,180,714,488,18,204,4,159.26470588235293
41,41.88608,-87.63422,0,108,30,0,0,205,290,366,331,3,31,1,175.2688821752266
41,41.88608,-87.63422,0,149,30,0,0,205,259,366,331,3,31,1,175.2688821752266
41,41.87401,-87.62911,0,313,2,0,0,4,336,366,331,3,31,1,175.2688821752266
41,41.87531,-87.63008,0,313,2,0,0,4,337,366,331,3,31,1,175.2688821752266
49,41.87116,-87.68288,2,30,1,9,2,2,2,314,222,0,89,3,61.337078651685395
41,41.88606,-87.62472,0,116,30,0,0,205,324,366,331,3,31,1,175.2688821752266
41,41.88608,-87.63422,0,103,30,0,0,205,1,366,331,3,31,1,175.2688821752266
48,41.85481,-87.62362,0,125,2,0,0,4,100,142,113,0,29,0,172.92920353982302
66,41.97334,-87.66489,2,30,3,0,0,1,165,169,103,3,63,0,87.17460317460318
34,41.95377,-87.70784,0,65,24,7,2,1,48,154,83,0,67,4,169.0
21,41.97936,-87.65864,2,50,2,1,1,2,0,170,98,0,70,2,83.51428571428572
68,41.7878,-87.61914,2,32,1,6,1,3,168,33,9,0,23,1,81.78260869565217
48,41.85469,-87.62542,0,115,2,7,1,20,59,142,113,0,29,0,172.92920353982302
49,41.88157,-87.67718,0,300,1,2,1,8,365,314,222,0,89,3,187.6081081081081
10,41.83325,-87.64139,0,73,1,5,1,1,0,112,79,0,32,1,133.32911392405063
41,41.86836,-87.63144,0,214,2,7,1,1,166,366,331,3,31,1,175.2688821752266
42,41.84895,-87.68291,2,28,6,1,1,3,263,189,119,0,68,2,94.72058823529412
75,41.90382,-87.66464,0,45,1,1,1,1,0,714,488,18,204,4,191.13319672131146
47,41.89063,-87.61903,0,113,30,0,0,205,184,672,569,38,63,2,210.493848857645
49,41.88306,-87.65131,0,112,30,0,0,205,364,314,222,0,89,3,187.6081081081081
49,41.88306,-87.65131,0,125,30,1,1,205,349,314,222,0,89,3,187.6081081081081
74,41.99432,-87.68701,0,68,1,0,0,1,352,66,31,0,29,6,131.6451612903226
41,41.88558,-87.6257,0,112,30,0,0,205,350,366,331,3,31,1,175.2688821752266
41,41.88608,-87.63422,0,177,30,0,0,205,337,366,331,3,31,1,175.2688821752266
41,41.88608,-87.63422,0,120,30,0,0,205,254,366,331,3,31,1,175.2688821752266
41,41.88608,-87.63422,0,113,30,0,0,205,0,366,331,3,31,1,175.2688821752266
60,42.01912,-87.67422,0,51,5,4,1,1,1,123,69,0,52,2,152.69565217391303
75,41.91365,-87.66962,0,259,3,1,1,2,354,714,488,18,204,4,191.13319672131146
28,41.81084,-87.62266,0,55,2,6,1,1,0,104,52,0,48,4,143.78846153846155
37,41.93844,-87.66869,0,108,1,8,2,17,218,527,394,10,105,18,255.4746192893401
37,41.95621,-87.6705,0,95,1,21,3,1,85,527,394,10,105,18,255.4746192893401
75,41.9107,-87.67338,0,105,2,8,2,1,66,714,488,18,204,4,191.13319672131146
33,41.80102,-87.59753,0,116,2,12,2,4,357,93,51,0,42,0,94.86274509803921
60,42.02087,-87.67286,2,68,5,1,1,2,139,123,69,0,52,2,63.88461538461539
60,42.02251,-87.67412,2,55,5,1,1,2,170,123,69,0,52,2,63.88461538461539
49,41.88798,-87.64442,0,150,4,2,1,1,0,314,222,0,89,3,187.6081081081081
33,41.8012,-87.6029,0,77,3,34,5,1,47,93,51,0,42,0,94.86274509803921
19,41.87748,-87.70313,2,55,3,1,1,7,0,93,36,0,57,0,49.75438596491228
19,41.87739,-87.70215,2,70,3,2,1,7,0,93,36,0,57,0,49.75438596491228
19,41.87839,-87.70303,2,42,3,2,1,7,0,93,36,0,57,0,49.75438596491228
75,41.91052,-87.6936,0,331,2,4,1,1,361,714,488,18,204,4,191.13319672131146
47,41.89975,-87.62211,0,150,60,1,1,15,300,672,569,38,63,2,210.493848857645
28,41.80464,-87.61569,0,58,2,35,5,1,157,104,52,0,48,4,143.78846153846155
26,41.78685,-87.70688,0,100,1,0,0,2,357,5,2,0,3,0,97.5
6,41.74448,-87.59694,0,119,1,16,3,1,0,4,3,0,1,0,121.33333333333333
41,41.8717,-87.6241,2,65,1,3,1,3,0,366,331,3,31,1,156.25806451612902
38,41.92785,-87.64394,2,183,1,0,0,3,180,312,257,0,51,4,106.76470588235294
38,41.92639,-87.64567,2,503,1,0,0,3,180,312,257,0,51,4,106.76470588235294
41,41.88645,-87.61903,0,155,32,1,1,26,365,366,331,3,31,1,175.2688821752266
41,41.87187,-87.62458,2,120,1,3,1,3,0,366,331,3,31,1,156.25806451612902
41,41.88608,-87.63422,0,112,30,0,0,205,324,366,331,3,31,1,175.2688821752266
18,41.95262,-87.83521,0,110,1,7,2,2,180,26,10,0,16,0,99.6
19,41.87721,-87.70238,2,45,3,1,1,7,0,93,36,0,57,0,49.75438596491228
19,41.87882,-87.70379,2,39,3,0,0,7,0,93,36,0,57,0,49.75438596491228
19,41.8777,-87.70425,2,39,3,0,0,7,0,93,36,0,57,0,49.75438596491228
40,41.92362,-87.69007,0,40,1,2,1,1,170,387,304,0,81,2,159.0559210526316
8,41.93755,-87.78188,0,88,2,5,1,1,73,25,13,0,11,1,83.61538461538461
48,41.85465,-87.62538,0,616,2,0,0,20,120,142,113,0,29,0,172.92920353982302
29,41.7589,-87.60366,2,50,2,0,0,2,173,30,14,0,12,4,43.916666666666664
29,41.75938,-87.60396,0,150,7,0,0,2,263,30,14,0,12,4,122.07142857142857
7,41.93789,-87.70112,0,65,2,25,4,1,308,146,107,0,34,5,160.33644859813083
66,41.9654,-87.66477,0,70,1,5,1,1,263,169,103,3,63,0,183.90291262135923
48,41.86011,-87.62306,0,150,2,0,0,1,88,142,113,0,29,0,172.92920353982302
49,41.87828,-87.67968,0,56,3,30,5,1,68,314,222,0,89,3,187.6081081081081
31,41.91391,-87.7356,2,35,2,1,1,1,0,19,13,0,6,0,34.833333333333336
40,41.92872,-87.70242,0,118,3,9,2,1,314,387,304,0,81,2,159.0559210526316
40,41.92082,-87.71722,2,20,5,1,1,3,1,387,304,0,81,2,73.61728395061728
49,41.87124,-87.68367,0,500,3,0,0,1,180,314,222,0,89,3,187.6081081081081
7,41.93415,-87.696,0,81,2,3,1,1,113,146,107,0,34,5,160.33644859813083
33,41.79563,-87.60158,2,68,2,13,2,1,72,93,51,0,42,0,85.71428571428571
37,41.93283,-87.6619,0,275,2,12,2,1,89,527,394,10,105,18,255.4746192893401
41,41.88564,-87.62551,0,117,30,0,0,205,336,366,331,3,31,1,175.2688821752266
28,41.81224,-87.61435,0,100,2,1,1,1,175,104,52,0,48,4,143.78846153846155
49,41.88467,-87.64798,0,575,3,2,1,1,171,314,222,0,89,3,187.6081081081081
57,41.95157,-87.7483,2,50,1,0,0,1,179,83,58,0,25,0,61.12
47,41.90168,-87.62547,0,100,1,25,4,2,331,672,569,38,63,2,210.493848857645
75,41.90052,-87.66207,0,105,4,11,2,2,158,714,488,18,204,4,191.13319672131146
17,41.83133,-87.6184,0,170,3,0,0,1,0,58,36,0,21,1,156.25
19,41.87725,-87.70283,2,100,3,1,1,7,0,93,36,0,57,0,49.75438596491228
5,41.86882,-87.7738,0,405,2,3,1,1,177,49,27,0,22,0,146.96296296296296
19,41.87513,-87.697,2,75,1,3,1,1,69,93,36,0,57,0,49.75438596491228
48,41.86625,-87.62325,0,250,2,0,0,1,0,142,113,0,29,0,172.92920353982302
21,41.98399,-87.6561,0,44,29,1,1,1,0,170,98,0,70,2,130.40816326530611
40,41.92297,-87.69776,0,95,1,10,3,14,315,387,304,0,81,2,159.0559210526316
47,41.90885,-87.63343,0,105,1,15,4,15,81,672,569,38,63,2,210.493848857645
40,41.91499,-87.67913,0,56,3,13,2,1,77,387,304,0,81,2,159.0559210526316
49,41.88138,-87.68345,2,120,1,0,0,4,324,314,222,0,89,3,61.337078651685395
49,41.88088,-87.68185,2,65,1,1,1,4,273,314,222,0,89,3,61.337078651685395
28,41.81979,-87.61868,0,272,2,16,3,1,348,104,52,0,48,4,143.78846153846155
40,41.91941,-87.71918,2,25,5,1,1,3,0,387,304,0,81,2,73.61728395061728
62,41.74498,-87.54593,2,20,5,4,2,8,38,20,6,0,14,0,78.5
76,41.784,-87.60963,2,55,1,10,2,7,12,83,28,0,55,0,45.49090909090909
2,41.83615,-87.6322,2,30,2,2,1,2,7,65,28,0,37,0,46.2972972972973
76,41.78536,-87.60547,2,52,1,7,2,7,5,83,28,0,55,0,45.49090909090909
2,41.83624,-87.63409,2,33,3,1,1,2,7,65,28,0,37,0,46.2972972972973
66,41.95861,-87.65755,0,125,2,0,0,1,199,169,103,3,63,0,183.90291262135923
76,41.78466,-87.60417,2,37,1,15,3,7,5,83,28,0,55,0,45.49090909090909
60,42.01855,-87.66536,0,248,1,4,1,4,174,123,69,0,52,2,152.69565217391303
49,41.87514,-87.68871,0,110,1,2,1,1,260,314,222,0,89,3,187.6081081081081
47,41.89041,-87.63435,0,220,2,3,1,17,210,672,569,38,63,2,210.493848857645
10,41.8359,-87.65239,0,76,41,3,1,28,338,112,79,0,32,1,133.32911392405063
10,41.83538,-87.65223,0,64,41,2,1,28,264,112,79,0,32,1,133.32911392405063
53,41.97977,-87.70986,0,135,1,1,1,4,169,27,16,0,11,0,138.6875
37,41.93879,-87.65748,0,150,3,1,1,1,355,527,394,10,105,18,255.4746192893401
41,41.88502,-87.63403,0,85,31,0,0,30,36,366,331,3,31,1,175.2688821752266
41,41.88529,-87.63444,0,83,31,0,0,30,64,366,331,3,31,1,175.2688821752266
5,41.87871,-87.74984,0,103,1,22,4,1,341,49,27,0,22,0,146.96296296296296
40,41.92939,-87.70125,2,50,1,0,0,1,0,387,304,0,81,2,73.61728395061728
62,41.74289,-87.54596,2,18,3,5,2,8,1,20,6,0,14,0,78.5
41,41.88632,-87.62449,0,140,31,1,1,1,169,366,331,3,31,1,175.2688821752266
65,41.76015,-87.565,0,78,1,2,1,1,0,90,41,0,48,1,128.26829268292684
41,41.88516,-87.62399,0,120,30,0,0,205,349,366,331,3,31,1,175.2688821752266
41,41.88667,-87.63366,0,112,30,0,0,205,329,366,331,3,31,1,175.2688821752266
49,41.88406,-87.652,0,116,30,0,0,205,358,314,222,0,89,3,187.6081081081081
49,41.884,-87.65181,0,223,30,0,0,205,213,314,222,0,89,3,187.6081081081081
41,41.88537,-87.63479,0,103,30,0,0,205,323,366,331,3,31,1,175.2688821752266
47,41.90434,-87.62718,0,98,30,1,1,205,324,672,569,38,63,2,210.493848857645
34,41.95669,-87.71012,2,30,2,16,3,1,97,154,83,0,67,4,55.298507462686565
66,41.96531,-87.65131,0,128,3,7,2,1,67,169,103,3,63,0,183.90291262135923
75,41.9015,-87.67006,2,275,4,0,0,1,0,714,488,18,204,4,159.26470588235293
34,41.95333,-87.71496,2,23,1,0,0,1,0,154,83,0,67,4,55.298507462686565
60,41.99852,-87.6673,0,75,2,1,1,1,0,123,69,0,52,2,152.69565217391303
60,42.01948,-87.66733,2,30,1,0,0,1,0,123,69,0,52,2,63.88461538461539
75,41.90878,-87.67603,0,184,3,9,2,3,62,714,488,18,204,4,191.13319672131146
39,41.97237,-87.68589,0,95,1,4,1,18,352,89,69,0,20,0,127.30434782608695
48,41.85464,-87.62422,0,140,2,1,1,4,243,142,113,0,29,0,172.92920353982302
41,41.88498,-87.62513,0,93,30,0,0,205,364,366,331,3,31,1,175.2688821752266
41,41.88606,-87.62472,0,125,30,0,0,205,347,366,331,3,31,1,175.2688821752266
41,41.88705,-87.63448,0,135,30,0,0,205,275,366,331,3,31,1,175.2688821752266
41,41.88642,-87.63399,0,103,30,0,0,205,357,366,331,3,31,1,175.2688821752266
41,41.88702,-87.63466,0,120,30,0,0,205,331,366,331,3,31,1,175.2688821752266
47,41.89622,-87.62571,0,135,30,0,0,205,349,672,569,38,63,2,210.493848857645
35,41.97393,-87.7781,0,55,1,12,2,4,69,44,33,0,10,1,116.03030303030303
42,41.85287,-87.67787,0,64,3,16,3,3,345,189,119,0,68,2,113.11764705882354
47,41.89133,-87.61876,0,139,30,0,0,205,324,672,569,38,63,2,210.493848857645
62,41.74454,-87.54496,2,18,6,0,0,8,6,20,6,0,14,0,78.5
38,41.92384,-87.6435,0,65,31,2,1,1,0,312,257,0,51,4,199.6614785992218
40,41.91897,-87.71709,2,22,4,3,1,3,8,387,304,0,81,2,73.61728395061728
40,41.92456,-87.68679,0,575,2,2,2,1,177,387,304,0,81,2,159.0559210526316
47,41.89515,-87.63475,0,82,5,0,0,1,87,672,569,38,63,2,210.493848857645
38,41.93192,-87.64364,0,107,28,0,0,5,18,312,257,0,51,4,199.6614785992218
38,41.92438,-87.66409,0,92,2,1,1,1,154,312,257,0,51,4,199.6614785992218
49,41.87926,-87.68178,2,29,1,2,1,3,274,314,222,0,89,3,61.337078651685395
38,41.92905,-87.64327,0,159,2,9,2,9,341,312,257,0,51,4,199.6614785992218
41,41.88807,-87.61952,0,164,32,1,1,31,365,366,331,3,31,1,175.2688821752266
41,41.88476,-87.62513,0,229,2,0,0,1,14,366,331,3,31,1,175.2688821752266
47,41.89237,-87.6182,0,414,2,1,1,14,55,672,569,38,63,2,210.493848857645
40,41.92741,-87.72567,2,37,1,3,1,1,47,387,304,0,81,2,73.61728395061728
47,41.89312,-87.64088,0,350,2,0,0,1,1,672,569,38,63,2,210.493848857645
75,41.90501,-87.68877,2,53,3,2,2,1,83,714,488,18,204,4,159.26470588235293
66,41.96463,-87.65082,0,62,1,2,1,3,0,169,103,3,63,0,183.90291262135923
41,41.88698,-87.63391,0,192,30,0,0,205,320,366,331,3,31,1,175.2688821752266
75,41.89755,-87.65953,0,99,91,0,0,2,365,714,488,18,204,4,191.13319672131146
75,41.90996,-87.67703,2,130,1,3,3,8,7,714,488,18,204,4,159.26470588235293
75,41.91033,-87.6779,2,160,1,0,0,8,1,714,488,18,204,4,159.26470588235293
75,41.91142,-87.67735,2,7000,1,0,0,8,365,714,488,18,204,4,159.26470588235293
75,41.91088,-87.67765,2,260,1,0,0,8,4,714,488,18,204,4,159.26470588235293
75,41.90948,-87.67849,2,130,1,0,0,8,4,714,488,18,204,4,159.26470588235293
75,41.91135,-87.67783,2,160,1,0,0,8,3,714,488,18,204,4,159.26470588235293
75,41.9098,-87.6777,2,160,1,0,0,8,5,714,488,18,204,4,159.26470588235293
75,41.91163,-87.67851,2,140,1,0,0,8,3,714,488,18,204,4,159.26470588235293
47,41.89045,-87.63601,0,129,32,0,0,26,364,672,569,38,63,2,210.493848857645
47,41.88958,-87.633,0,161,32,0,0,26,365,672,569,38,63,2,210.493848857645
47,41.89015,-87.62249,0,155,32,0,0,26,365,672,569,38,63,2,210.493848857645
41,41.88688,-87.61821,0,105,32,0,0,26,365,366,331,3,31,1,175.2688821752266
65,41.75411,-87.55084,0,400,3,3,1,3,89,90,41,0,48,1,128.26829268292684
47,41.89155,-87.62763,2,180,1,0,0,1,180,672,569,38,63,2,141.74603174603175
21,41.98779,-87.65602,0,350,2,0,0,1,139,170,98,0,70,2,130.40816326530611
75,41.8958,-87.66456,0,127,1,12,6,2,72,714,488,18,204,4,191.13319672131146
49,41.88338,-87.6519,0,129,30,0,0,205,303,314,222,0,89,3,187.6081081081081
75,41.89879,-87.67255,0,85,3,2,1,1,0,714,488,18,204,4,191.13319672131146
42,41.85413,-87.66529,2,75,2,0,0,1,204,189,119,0,68,2,94.72058823529412
13,41.72799,-87.57688,3,15,20,0,0,12,61,20,6,0,4,10,15.9
38,41.91498,-87.63949,0,407,2,1,1,1,360,312,257,0,51,4,199.6614785992218
36,41.81069,-87.6022,0,85,2,9,2,1,173,42,25,0,17,0,188.84
42,41.85085,-87.67922,2,30,1,2,1,1,0,189,119,0,68,2,94.72058823529412
47,41.8918,-87.6201,0,409,2,0,0,14,58,672,569,38,63,2,210.493848857645
75,41.9088,-87.66723,2,50,2,1,1,1,0,714,488,18,204,4,159.26470588235293
75,41.90272,-87.67193,0,213,2,0,0,5,0,714,488,18,204,4,191.13319672131146
66,41.97184,-87.65625,2,39,3,4,1,11,330,169,103,3,63,0,87.17460317460318
66,41.97191,-87.65768,2,30,2,3,1,11,346,169,103,3,63,0,87.17460317460318
47,41.89005,-87.63406,0,136,2,0,0,17,0,672,569,38,63,2,210.493848857645
37,41.9527,-87.65359,0,112,10,10,3,21,84,527,394,10,105,18,255.4746192893401
37,41.95087,-87.65352,0,107,10,17,4,21,79,527,394,10,105,18,255.4746192893401
37,41.95255,-87.65321,0,112,10,13,3,21,74,527,394,10,105,18,255.4746192893401
51,41.95803,-87.69214,0,120,2,0,0,1,81,134,122,0,11,1,172.98360655737704
49,41.86707,-87.65663,2,46,3,8,3,1,37,314,222,0,89,3,61.337078651685395
49,41.88764,-87.64165,0,250,60,0,0,73,365,314,222,0,89,3,187.6081081081081
41,41.88581,-87.63343,0,130,30,0,0,205,302,366,331,3,31,1,175.2688821752266
49,41.88255,-87.65198,0,130,30,0,0,205,323,314,222,0,89,3,187.6081081081081
49,41.88267,-87.65163,0,133,30,0,0,205,353,314,222,0,89,3,187.6081081081081
41,41.88586,-87.62526,0,164,30,0,0,205,355,366,331,3,31,1,175.2688821752266
47,41.89592,-87.62637,0,139,30,0,0,205,299,672,569,38,63,2,210.493848857645
43,41.83154,-87.66618,2,37,1,30,5,3,324,26,13,0,13,0,36.76923076923077
49,41.8885,-87.64132,0,240,60,0,0,73,365,314,222,0,89,3,187.6081081081081
38,41.92249,-87.65099,0,148,2,24,5,8,330,312,257,0,51,4,199.6614785992218
43,41.82998,-87.66664,2,33,1,9,2,3,245,26,13,0,13,0,36.76923076923077
43,41.82996,-87.66632,2,32,1,19,4,3,293,26,13,0,13,0,36.76923076923077
42,41.85942,-87.64617,0,289,3,6,2,2,361,189,119,0,68,2,113.11764705882354
41,41.88632,-87.63181,0,80,31,0,0,30,87,366,331,3,31,1,175.2688821752266
41,41.88586,-87.63225,0,80,31,0,0,30,20,366,331,3,31,1,175.2688821752266
5,41.91816,-87.79846,2,45,2,2,1,1,365,49,27,0,22,0,37.22727272727273
42,41.85804,-87.65068,0,40,2,11,3,1,76,189,119,0,68,2,113.11764705882354
41,41.86989,-87.6322,0,200,2,3,1,45,345,366,331,3,31,1,175.2688821752266
41,41.86968,-87.63141,0,191,2,0,0,45,336,366,331,3,31,1,175.2688821752266
41,41.86973,-87.63034,0,141,2,1,1,45,353,366,331,3,31,1,175.2688821752266
41,41.87098,-87.63047,0,123,2,1,1,45,357,366,331,3,31,1,175.2688821752266
41,41.87122,-87.6306,0,109,2,2,2,45,364,366,331,3,31,1,175.2688821752266
41,41.86953,-87.63219,0,123,2,6,2,45,345,366,331,3,31,1,175.2688821752266
41,41.86957,-87.62988,0,123,2,3,2,45,350,366,331,3,31,1,175.2688821752266
41,41.87083,-87.62993,0,131,2,8,3,45,356,366,331,3,31,1,175.2688821752266
41,41.86971,-87.63077,0,220,2,4,2,45,352,366,331,3,31,1,175.2688821752266
47,41.89227,-87.61881,0,375,2,0,0,14,1,672,569,38,63,2,210.493848857645
60,42.00236,-87.67446,0,95,3,0,0,1,10,123,69,0,52,2,152.69565217391303
49,41.87955,-87.68437,0,125,1,0,0,8,204,314,222,0,89,3,187.6081081081081
49,41.88233,-87.65016,0,144,30,0,0,205,319,314,222,0,89,3,187.6081081081081
49,41.88362,-87.65214,0,139,30,0,0,205,352,314,222,0,89,3,187.6081081081081
41,41.88685,-87.63533,0,112,30,0,0,205,318,366,331,3,31,1,175.2688821752266
49,41.88306,-87.65131,0,93,30,0,0,205,364,314,222,0,89,3,187.6081081081081
49,41.88306,-87.65131,0,135,30,0,0,205,327,314,222,0,89,3,187.6081081081081
41,41.8864,-87.63462,0,103,30,0,0,205,335,366,331,3,31,1,175.2688821752266
49,41.88242,-87.6521,0,130,30,0,0,205,353,314,222,0,89,3,187.6081081081081
38,41.92325,-87.64267,0,63,1,0,0,1,89,312,257,0,51,4,199.6614785992218
66,41.97314,-87.65651,2,43,3,1,1,11,341,169,103,3,63,0,87.17460317460318
42,41.85888,-87.64735,2,55,1,7,2,1,136,189,119,0,68,2,94.72058823529412
28,41.80714,-87.62395,0,199,1,0,0,2,180,104,52,0,48,4,143.78846153846155
41,41.88671,-87.63461,0,129,30,0,0,205,329,366,331,3,31,1,175.2688821752266
48,41.86054,-87.62331,0,225,2,1,1,1,177,142,113,0,29,0,172.92920353982302
10,41.83464,-87.64824,0,105,3,7,2,5,93,112,79,0,32,1,133.32911392405063
47,41.8895,-87.63332,0,179,2,1,1,47,202,672,569,38,63,2,210.493848857645
51,41.93891,-87.68813,0,558,2,1,1,7,89,134,122,0,11,1,172.98360655737704
33,41.79276,-87.58989,2,70,32,0,0,1,88,93,51,0,42,0,85.71428571428571
47,41.90449,-87.63106,0,100,1,0,0,1,17,672,569,38,63,2,210.493848857645
47,41.88795,-87.63245,0,239,22,0,0,26,365,672,569,38,63,2,210.493848857645
37,41.95158,-87.65493,0,101,10,10,2,17,85,527,394,10,105,18,255.4746192893401
37,41.95053,-87.65483,0,112,10,11,2,17,85,527,394,10,105,18,255.4746192893401
75,41.88933,-87.65677,2,69,1,1,1,1,0,714,488,18,204,4,159.26470588235293
53,41.98043,-87.71135,0,70,1,0,0,4,0,27,16,0,11,0,138.6875
21,41.98445,-87.67212,2,32,1,0,0,2,0,170,98,0,70,2,83.51428571428572
49,41.88246,-87.65072,0,162,30,0,0,205,236,314,222,0,89,3,187.6081081081081
28,41.81136,-87.61053,0,129,1,7,2,1,355,104,52,0,48,4,143.78846153846155
75,41.90453,-87.68082,0,62,3,5,2,1,76,714,488,18,204,4,191.13319672131146
41,41.87525,-87.62911,2,395,3,0,0,2,209,366,331,3,31,1,156.25806451612902
41,41.87428,-87.62873,2,449,1,0,0,2,207,366,331,3,31,1,156.25806451612902
10,41.8372,-87.64573,0,95,2,4,2,4,64,112,79,0,32,1,133.32911392405063
38,41.91912,-87.63856,0,197,1,1,1,2,264,312,257,0,51,4,199.6614785992218
35,41.96994,-87.76698,0,120,3,0,0,2,33,44,33,0,10,1,116.03030303030303
49,41.88268,-87.65168,0,135,30,1,1,205,324,314,222,0,89,3,187.6081081081081
47,41.89148,-87.63411,0,215,2,1,1,17,0,672,569,38,63,2,210.493848857645
47,41.89053,-87.63407,0,220,2,0,0,17,210,672,569,38,63,2,210.493848857645
47,41.89127,-87.636,0,220,2,3,1,17,361,672,569,38,63,2,210.493848857645
47,41.89171,-87.63555,0,220,2,2,1,17,362,672,569,38,63,2,210.493848857645
47,41.89051,-87.63593,0,219,2,1,1,17,210,672,569,38,63,2,210.493848857645
47,41.89192,-87.63434,0,217,2,0,0,17,210,672,569,38,63,2,210.493848857645
52,41.85337,-87.71244,0,90,7,0,0,1,365,29,8,0,20,1,89.625
62,41.747,-87.56865,2,700,1,0,0,2,365,20,6,0,14,0,78.5
32,41.90834,-87.70863,0,98,2,8,6,1,340,63,41,0,18,4,107.17073170731707
0,41.96567,-87.73064,0,400,7,0,0,1,0,65,29,0,36,0,138.44827586206895
65,41.76219,-87.58867,2,24,1,3,1,7,259,90,41,0,48,1,38.5625
41,41.88653,-87.63462,0,177,30,0,0,205,332,366,331,3,31,1,175.2688821752266
41,41.88646,-87.63443,0,116,30,0,0,205,365,366,331,3,31,1,175.2688821752266
49,41.88199,-87.6509,0,103,30,0,0,205,364,314,222,0,89,3,187.6081081081081
49,41.88331,-87.65026,0,130,30,0,0,205,341,314,222,0,89,3,187.6081081081081
47,41.90466,-87.62879,0,116,30,0,0,205,355,672,569,38,63,2,210.493848857645
47,41.89871,-87.62798,0,117,30,0,0,205,0,672,569,38,63,2,210.493848857645
41,41.88606,-87.62472,0,125,30,0,0,205,128,366,331,3,31,1,175.2688821752266
41,41.88681,-87.63357,0,166,30,0,0,205,103,366,331,3,31,1,175.2688821752266
49,41.88559,-87.65122,0,75,14,0,0,10,160,314,222,0,89,3,187.6081081081081
48,41.85302,-87.6222,0,140,28,2,1,3,243,142,113,0,29,0,172.92920353982302
41,41.86926,-87.63198,0,144,2,1,1,45,349,366,331,3,31,1,175.2688821752266
41,41.86998,-87.63045,0,132,2,0,0,45,358,366,331,3,31,1,175.2688821752266
41,41.86954,-87.63174,0,145,2,2,1,45,351,366,331,3,31,1,175.2688821752266
41,41.87143,-87.63049,0,267,2,0,0,45,326,366,331,3,31,1,175.2688821752266
41,41.87056,-87.63079,0,124,2,1,1,45,364,366,331,3,31,1,175.2688821752266
48,41.85461,-87.62375,0,140,28,0,0,3,100,142,113,0,29,0,172.92920353982302
48,41.85353,-87.62295,0,99,28,0,0,3,100,142,113,0,29,0,172.92920353982302
48,41.85473,-87.62417,0,140,2,2,1,4,243,142,113,0,29,0,172.92920353982302
48,41.85343,-87.62233,0,125,2,1,1,4,1,142,113,0,29,0,172.92920353982302
48,41.8551,-87.62262,0,99,2,6,3,4,100,142,113,0,29,0,172.92920353982302
11,41.82475,-87.69805,2,150,2,0,0,1,179,25,14,0,10,1,48.8
40,41.92084,-87.71764,0,110,4,8,2,8,80,387,304,0,81,2,159.0559210526316
48,41.8553,-87.62273,0,125,2,1,1,4,100,142,113,0,29,0,172.92920353982302
68,41.79464,-87.6267,2,26,5,2,1,6,64,33,9,0,23,1,81.78260869565217
37,41.9395,-87.64294,0,120,2,0,0,1,363,527,394,10,105,18,255.4746192893401
48,41.85355,-87.62288,0,140,2,1,1,4,240,142,113,0,29,0,172.92920353982302
